track_id,frame_id,fold,genre
59,4,fold2,reggae
59,5,fold2,reggae
59,6,fold2,reggae
59,7,fold2,reggae
59,8,fold2,reggae
59,9,fold2,reggae
59,10,fold2,reggae
59,11,fold2,reggae
59,12,fold2,reggae
59,13,fold2,reggae
59,14,fold2,reggae
59,15,fold2,reggae
59,16,fold2,reggae
59,17,fold2,reggae
59,18,fold2,reggae
59,19,fold2,reggae
59,20,fold2,reggae
59,21,fold2,reggae
60,1,fold2,reggae
60,2,fold2,reggae
60,3,fold2,reggae
60,4,fold2,reggae
60,5,fold2,reggae
60,6,fold2,reggae
60,7,fold2,reggae
60,8,fold2,reggae
60,9,fold2,reggae
60,10,fold2,reggae
60,11,fold2,reggae
60,12,fold2,reggae
60,13,fold2,reggae
60,14,fold2,reggae
60,15,fold2,reggae
60,16,fold2,reggae
60,17,fold2,reggae
60,18,fold2,reggae
60,19,fold2,reggae
60,20,fold2,reggae
60,21,fold2,reggae
61,1,fold2,reggae
61,2,fold2,reggae
61,3,fold2,reggae
61,4,fold2,reggae
61,5,fold2,reggae
61,6,fold2,reggae
61,7,fold2,reggae
61,8,fold2,reggae
61,9,fold2,reggae
61,10,fold2,reggae
61,11,fold2,reggae
61,12,fold2,reggae
61,13,fold2,reggae
61,14,fold2,reggae
61,15,fold2,reggae
61,16,fold2,reggae
61,17,fold2,reggae
61,18,fold2,reggae
61,19,fold2,reggae
61,20,fold2,reggae
61,21,fold2,reggae
62,1,fold2,reggae
62,2,fold2,reggae
62,3,fold2,reggae
62,4,fold2,reggae
62,5,fold2,reggae
62,6,fold2,reggae
62,7,fold2,reggae
62,8,fold2,reggae
62,9,fold2,reggae
62,10,fold2,reggae
62,11,fold2,reggae
62,12,fold2,reggae
62,13,fold2,reggae
62,14,fold2,reggae
62,15,fold2,reggae
62,16,fold2,reggae
62,17,fold2,reggae
62,18,fold2,reggae
62,19,fold2,reggae
62,20,fold2,reggae
62,21,fold2,reggae
63,1,fold2,reggae
63,2,fold2,reggae
63,3,fold2,reggae
63,4,fold2,reggae
63,5,fold2,reggae
63,6,fold2,reggae
63,7,fold2,reggae
63,8,fold2,reggae
63,9,fold2,reggae
63,10,fold2,reggae
63,11,fold2,reggae
63,12,fold2,reggae
63,13,fold2,reggae
63,14,fold2,reggae
63,15,fold2,reggae
63,16,fold2,reggae
63,17,fold2,reggae
63,18,fold2,reggae
63,19,fold2,reggae
63,20,fold2,reggae
63,21,fold2,reggae
64,1,fold2,reggae
64,2,fold2,reggae
64,3,fold2,reggae
64,4,fold2,reggae
64,5,fold2,reggae
64,6,fold2,reggae
64,7,fold2,reggae
64,8,fold2,reggae
64,9,fold2,reggae
64,10,fold2,reggae
64,11,fold2,reggae
64,12,fold2,reggae
64,13,fold2,reggae
64,14,fold2,reggae
64,15,fold2,reggae
64,16,fold2,reggae
64,17,fold2,reggae
64,18,fold2,reggae
64,19,fold2,reggae
64,20,fold2,reggae
64,21,fold2,reggae
65,1,fold2,reggae
65,2,fold2,reggae
65,3,fold2,reggae
65,4,fold2,reggae
65,5,fold2,reggae
65,6,fold2,reggae
65,7,fold2,reggae
65,8,fold2,reggae
65,9,fold2,reggae
65,10,fold2,reggae
65,11,fold2,reggae
65,12,fold2,reggae
65,13,fold2,reggae
65,14,fold2,reggae
65,15,fold2,reggae
65,16,fold2,reggae
65,17,fold2,reggae
65,18,fold2,reggae
65,19,fold2,reggae
65,20,fold2,reggae
65,21,fold2,reggae
66,1,fold2,reggae
66,2,fold2,reggae
66,3,fold2,reggae
66,4,fold2,reggae
66,5,fold2,reggae
66,6,fold2,reggae
66,7,fold2,reggae
66,8,fold2,reggae
66,9,fold2,reggae
66,10,fold2,reggae
66,11,fold2,reggae
66,12,fold2,reggae
66,13,fold2,reggae
66,14,fold2,reggae
66,15,fold2,reggae
66,16,fold2,reggae
66,17,fold2,reggae
66,18,fold2,reggae
66,19,fold2,reggae
66,20,fold2,reggae
66,21,fold2,reggae
67,1,fold2,jazz
67,2,fold2,jazz
67,3,fold2,jazz
67,4,fold2,jazz
67,5,fold2,jazz
67,6,fold2,jazz
67,7,fold2,jazz
67,8,fold2,jazz
67,9,fold2,jazz
67,10,fold2,jazz
67,11,fold2,jazz
67,12,fold2,jazz
67,13,fold2,jazz
67,14,fold2,jazz
67,15,fold2,jazz
67,16,fold2,jazz
67,17,fold2,jazz
67,18,fold2,jazz
67,19,fold2,jazz
67,20,fold2,jazz
67,21,fold2,jazz
68,1,fold2,jazz
68,2,fold2,jazz
68,3,fold2,jazz
68,4,fold2,jazz
68,5,fold2,jazz
68,6,fold2,jazz
68,7,fold2,jazz
68,8,fold2,jazz
68,9,fold2,jazz
68,10,fold2,jazz
68,11,fold2,jazz
68,12,fold2,jazz
68,13,fold2,jazz
68,14,fold2,jazz
68,15,fold2,jazz
68,16,fold2,jazz
68,17,fold2,jazz
68,18,fold2,jazz
68,19,fold2,jazz
68,20,fold2,jazz
68,21,fold2,jazz
69,1,fold2,jazz
69,2,fold2,jazz
69,3,fold2,jazz
69,4,fold2,jazz
69,5,fold2,jazz
69,6,fold2,jazz
69,7,fold2,jazz
69,8,fold2,jazz
69,9,fold2,jazz
69,10,fold2,jazz
69,11,fold2,jazz
69,12,fold2,jazz
69,13,fold2,jazz
69,14,fold2,jazz
69,15,fold2,jazz
69,16,fold2,jazz
69,17,fold2,jazz
69,18,fold2,jazz
69,19,fold2,jazz
69,20,fold2,jazz
69,21,fold2,jazz
70,1,fold2,jazz
70,2,fold2,jazz
70,3,fold2,jazz
70,4,fold2,jazz
70,5,fold2,jazz
70,6,fold2,jazz
70,7,fold2,jazz
70,8,fold2,jazz
70,9,fold2,jazz
70,10,fold2,jazz
70,11,fold2,jazz
70,12,fold2,jazz
70,13,fold2,jazz
70,14,fold2,jazz
70,15,fold2,jazz
70,16,fold2,jazz
70,17,fold2,jazz
70,18,fold2,jazz
70,19,fold2,jazz
70,20,fold2,jazz
70,21,fold2,jazz
71,1,fold2,jazz
71,2,fold2,jazz
71,3,fold2,jazz
71,4,fold2,jazz
71,5,fold2,jazz
71,6,fold2,jazz
71,7,fold2,jazz
71,8,fold2,jazz
71,9,fold2,jazz
71,10,fold2,jazz
71,11,fold2,jazz
71,12,fold2,jazz
71,13,fold2,jazz
71,14,fold2,jazz
71,15,fold2,jazz
71,16,fold2,jazz
71,17,fold2,jazz
71,18,fold2,jazz
71,19,fold2,jazz
71,20,fold2,jazz
71,21,fold2,jazz
72,1,fold2,jazz
72,2,fold2,jazz
72,3,fold2,jazz
72,4,fold2,jazz
72,5,fold2,jazz
72,6,fold2,jazz
72,7,fold2,jazz
72,8,fold2,jazz
72,9,fold2,jazz
72,10,fold2,jazz
72,11,fold2,jazz
72,12,fold2,jazz
72,13,fold2,jazz
72,14,fold2,jazz
72,15,fold2,jazz
72,16,fold2,jazz
72,17,fold2,jazz
72,18,fold2,jazz
72,19,fold2,jazz
72,20,fold2,jazz
72,21,fold2,jazz
73,1,fold2,jazz
73,2,fold2,jazz
73,3,fold2,jazz
73,4,fold2,jazz
73,5,fold2,jazz
73,6,fold2,jazz
73,7,fold2,jazz
73,8,fold2,jazz
73,9,fold2,jazz
73,10,fold2,jazz
73,11,fold2,jazz
73,12,fold2,jazz
73,13,fold2,jazz
73,14,fold2,jazz
73,15,fold2,jazz
73,16,fold2,jazz
73,17,fold2,jazz
73,18,fold2,jazz
73,19,fold2,jazz
73,20,fold2,jazz
73,21,fold2,jazz
74,1,fold2,jazz
74,2,fold2,jazz
74,3,fold2,jazz
74,4,fold2,jazz
74,5,fold2,jazz
74,6,fold2,jazz
74,7,fold2,jazz
74,8,fold2,jazz
74,9,fold2,jazz
74,10,fold2,jazz
74,11,fold2,jazz
74,12,fold2,jazz
74,13,fold2,jazz
74,14,fold2,jazz
74,15,fold2,jazz
74,16,fold2,jazz
74,17,fold2,jazz
74,18,fold2,jazz
74,19,fold2,jazz
74,20,fold2,jazz
74,21,fold2,jazz
75,1,fold2,jazz
75,2,fold2,jazz
75,3,fold2,jazz
75,4,fold2,jazz
75,5,fold2,jazz
75,6,fold2,jazz
75,7,fold2,jazz
75,8,fold2,jazz
75,9,fold2,jazz
75,10,fold2,jazz
75,11,fold2,jazz
75,12,fold2,jazz
75,13,fold2,jazz
75,14,fold2,jazz
75,15,fold2,jazz
75,16,fold2,jazz
75,17,fold2,jazz
75,18,fold2,jazz
75,19,fold2,jazz
75,20,fold2,jazz
75,21,fold2,jazz
76,1,fold2,jazz
76,2,fold2,jazz
76,3,fold2,jazz
76,4,fold2,jazz
76,5,fold2,jazz
76,6,fold2,jazz
76,7,fold2,jazz
76,8,fold2,jazz
76,9,fold2,jazz
76,10,fold2,jazz
76,11,fold2,jazz
76,12,fold2,jazz
76,13,fold2,jazz
76,14,fold2,jazz
76,15,fold2,jazz
76,16,fold2,jazz
76,17,fold2,jazz
76,18,fold2,jazz
76,19,fold2,jazz
76,20,fold2,jazz
76,21,fold2,jazz
77,1,fold2,jazz
77,2,fold2,jazz
77,3,fold2,jazz
77,4,fold2,jazz
77,5,fold2,jazz
77,6,fold2,jazz
77,7,fold2,jazz
77,8,fold2,jazz
77,9,fold2,jazz
77,10,fold2,jazz
77,11,fold2,jazz
77,12,fold2,jazz
77,13,fold2,jazz
77,14,fold2,jazz
77,15,fold2,jazz
77,16,fold2,jazz
77,17,fold2,jazz
77,18,fold2,jazz
77,19,fold2,jazz
77,20,fold2,jazz
77,21,fold2,jazz
78,1,fold2,jazz
78,2,fold2,jazz
78,3,fold2,jazz
78,4,fold2,jazz
78,5,fold2,jazz
78,6,fold2,jazz
78,7,fold2,jazz
78,8,fold2,jazz
78,9,fold2,jazz
78,10,fold2,jazz
78,11,fold2,jazz
78,12,fold2,jazz
78,13,fold2,jazz
78,14,fold2,jazz
78,15,fold2,jazz
78,16,fold2,jazz
78,17,fold2,jazz
78,18,fold2,jazz
78,19,fold2,jazz
78,20,fold2,jazz
78,21,fold2,jazz
79,1,fold2,jazz
79,2,fold2,jazz
79,3,fold2,jazz
79,4,fold2,jazz
79,5,fold2,jazz
79,6,fold2,jazz
79,7,fold2,jazz
79,8,fold2,jazz
79,9,fold2,jazz
79,10,fold2,jazz
79,11,fold2,jazz
79,12,fold2,jazz
79,13,fold2,jazz
79,14,fold2,jazz
79,15,fold2,jazz
79,16,fold2,jazz
79,17,fold2,jazz
79,18,fold2,jazz
79,19,fold2,jazz
79,20,fold2,jazz
79,21,fold2,jazz
80,1,fold2,jazz
80,2,fold2,jazz
80,3,fold2,jazz
80,4,fold2,jazz
80,5,fold2,jazz
80,6,fold2,jazz
80,7,fold2,jazz
80,8,fold2,jazz
80,9,fold2,jazz
80,10,fold2,jazz
80,11,fold2,jazz
80,12,fold2,jazz
80,13,fold2,jazz
80,14,fold2,jazz
80,15,fold2,jazz
80,16,fold2,jazz
80,17,fold2,jazz
80,18,fold2,jazz
80,19,fold2,jazz
80,20,fold2,jazz
80,21,fold2,jazz
81,1,fold2,jazz
81,2,fold2,jazz
81,3,fold2,jazz
81,4,fold2,jazz
81,5,fold2,jazz
81,6,fold2,jazz
81,7,fold2,jazz
81,8,fold2,jazz
81,9,fold2,jazz
81,10,fold2,jazz
81,11,fold2,jazz
81,12,fold2,jazz
81,13,fold2,jazz
81,14,fold2,jazz
81,15,fold2,jazz
81,16,fold2,jazz
81,17,fold2,jazz
81,18,fold2,jazz
81,19,fold2,jazz
81,20,fold2,jazz
81,21,fold2,jazz
82,1,fold2,jazz
82,2,fold2,jazz
82,3,fold2,jazz
82,4,fold2,jazz
82,5,fold2,jazz
82,6,fold2,jazz
82,7,fold2,jazz
82,8,fold2,jazz
82,9,fold2,jazz
82,10,fold2,jazz
82,11,fold2,jazz
82,12,fold2,jazz
82,13,fold2,jazz
82,14,fold2,jazz
82,15,fold2,jazz
82,16,fold2,jazz
82,17,fold2,jazz
82,18,fold2,jazz
82,19,fold2,jazz
82,20,fold2,jazz
82,21,fold2,jazz
83,1,fold2,jazz
83,2,fold2,jazz
83,3,fold2,jazz
83,4,fold2,jazz
83,5,fold2,jazz
83,6,fold2,jazz
83,7,fold2,jazz
83,8,fold2,jazz
83,9,fold2,jazz
83,10,fold2,jazz
83,11,fold2,jazz
83,12,fold2,jazz
83,13,fold2,jazz
83,14,fold2,jazz
83,15,fold2,jazz
83,16,fold2,jazz
83,17,fold2,jazz
83,18,fold2,jazz
83,19,fold2,jazz
83,20,fold2,jazz
83,21,fold2,jazz
84,1,fold2,jazz
84,2,fold2,jazz
84,3,fold2,jazz
84,4,fold2,jazz
84,5,fold2,jazz
84,6,fold2,jazz
84,7,fold2,jazz
84,8,fold2,jazz
84,9,fold2,jazz
84,10,fold2,jazz
84,11,fold2,jazz
84,12,fold2,jazz
84,13,fold2,jazz
84,14,fold2,jazz
84,15,fold2,jazz
84,16,fold2,jazz
84,17,fold2,jazz
84,18,fold2,jazz
84,19,fold2,jazz
84,20,fold2,jazz
84,21,fold2,jazz
85,1,fold2,jazz
85,2,fold2,jazz
85,3,fold2,jazz
85,4,fold2,jazz
85,5,fold2,jazz
85,6,fold2,jazz
85,7,fold2,jazz
85,8,fold2,jazz
85,9,fold2,jazz
85,10,fold2,jazz
85,11,fold2,jazz
85,12,fold2,jazz
85,13,fold2,jazz
85,14,fold2,jazz
85,15,fold2,jazz
85,16,fold2,jazz
85,17,fold2,jazz
85,18,fold2,jazz
85,19,fold2,jazz
85,20,fold2,jazz
85,21,fold2,jazz
86,1,fold2,jazz
86,2,fold2,jazz
86,3,fold2,jazz
86,4,fold2,jazz
86,5,fold2,jazz
86,6,fold2,jazz
86,7,fold2,jazz
86,8,fold2,jazz
86,9,fold2,jazz
86,10,fold2,jazz
86,11,fold2,jazz
86,12,fold2,jazz
86,13,fold2,jazz
86,14,fold2,jazz
86,15,fold2,jazz
86,16,fold2,jazz
86,17,fold2,jazz
86,18,fold2,jazz
86,19,fold2,jazz
86,20,fold2,jazz
86,21,fold2,jazz
87,1,fold2,jazz
87,2,fold2,jazz
87,3,fold2,jazz
87,4,fold2,jazz
87,5,fold2,jazz
87,6,fold2,jazz
87,7,fold2,jazz
87,8,fold2,jazz
87,9,fold2,jazz
87,10,fold2,jazz
87,11,fold2,jazz
87,12,fold2,jazz
87,13,fold2,jazz
87,14,fold2,jazz
87,15,fold2,jazz
87,16,fold2,jazz
87,17,fold2,jazz
87,18,fold2,jazz
87,19,fold2,jazz
87,20,fold2,jazz
87,21,fold2,jazz
88,1,fold2,jazz
88,2,fold2,jazz
88,3,fold2,jazz
88,4,fold2,jazz
88,5,fold2,jazz
88,6,fold2,jazz
88,7,fold2,jazz
88,8,fold2,jazz
88,9,fold2,jazz
88,10,fold2,jazz
88,11,fold2,jazz
88,12,fold2,jazz
88,13,fold2,jazz
88,14,fold2,jazz
88,15,fold2,jazz
88,16,fold2,jazz
88,17,fold2,jazz
88,18,fold2,jazz
88,19,fold2,jazz
88,20,fold2,jazz
88,21,fold2,jazz
89,1,fold2,jazz
89,2,fold2,jazz
89,3,fold2,jazz
89,4,fold2,jazz
89,5,fold2,jazz
89,6,fold2,jazz
89,7,fold2,jazz
89,8,fold2,jazz
89,9,fold2,jazz
89,10,fold2,jazz
89,11,fold2,jazz
89,12,fold2,jazz
89,13,fold2,jazz
89,14,fold2,jazz
89,15,fold2,jazz
89,16,fold2,jazz
89,17,fold2,jazz
89,18,fold2,jazz
89,19,fold2,jazz
89,20,fold2,jazz
89,21,fold2,jazz
90,1,fold2,jazz
90,2,fold2,jazz
90,3,fold2,jazz
90,4,fold2,jazz
90,5,fold2,jazz
90,6,fold2,jazz
90,7,fold2,jazz
90,8,fold2,jazz
90,9,fold2,jazz
90,10,fold2,jazz
90,11,fold2,jazz
90,12,fold2,jazz
90,13,fold2,jazz
90,14,fold2,jazz
90,15,fold2,jazz
90,16,fold2,jazz
90,17,fold2,jazz
90,18,fold2,jazz
90,19,fold2,jazz
90,20,fold2,jazz
90,21,fold2,jazz
91,1,fold2,jazz
91,2,fold2,jazz
91,3,fold2,jazz
91,4,fold2,jazz
91,5,fold2,jazz
91,6,fold2,jazz
91,7,fold2,jazz
91,8,fold2,jazz
91,9,fold2,jazz
91,10,fold2,jazz
91,11,fold2,jazz
91,12,fold2,jazz
91,13,fold2,jazz
91,14,fold2,jazz
91,15,fold2,jazz
91,16,fold2,jazz
91,17,fold2,jazz
91,18,fold2,jazz
91,19,fold2,jazz
91,20,fold2,jazz
91,21,fold2,jazz
92,1,fold2,jazz
92,2,fold2,jazz
92,3,fold2,jazz
92,4,fold2,jazz
92,5,fold2,jazz
92,6,fold2,jazz
92,7,fold2,jazz
92,8,fold2,jazz
92,9,fold2,jazz
92,10,fold2,jazz
92,11,fold2,jazz
92,12,fold2,jazz
92,13,fold2,jazz
92,14,fold2,jazz
92,15,fold2,jazz
92,16,fold2,jazz
92,17,fold2,jazz
92,18,fold2,jazz
92,19,fold2,jazz
92,20,fold2,jazz
92,21,fold2,jazz
93,1,fold2,jazz
93,2,fold2,jazz
93,3,fold2,jazz
93,4,fold2,jazz
93,5,fold2,jazz
93,6,fold2,jazz
93,7,fold2,jazz
93,8,fold2,jazz
93,9,fold2,jazz
93,10,fold2,jazz
93,11,fold2,jazz
93,12,fold2,jazz
93,13,fold2,jazz
93,14,fold2,jazz
93,15,fold2,jazz
93,16,fold2,jazz
93,17,fold2,jazz
93,18,fold2,jazz
93,19,fold2,jazz
93,20,fold2,jazz
93,21,fold2,jazz
94,1,fold2,jazz
94,2,fold2,jazz
94,3,fold2,jazz
94,4,fold2,jazz
94,5,fold2,jazz
94,6,fold2,jazz
94,7,fold2,jazz
94,8,fold2,jazz
94,9,fold2,jazz
94,10,fold2,jazz
94,11,fold2,jazz
94,12,fold2,jazz
94,13,fold2,jazz
94,14,fold2,jazz
94,15,fold2,jazz
94,16,fold2,jazz
94,17,fold2,jazz
94,18,fold2,jazz
94,19,fold2,jazz
94,20,fold2,jazz
94,21,fold2,jazz
95,1,fold2,jazz
95,2,fold2,jazz
95,3,fold2,jazz
95,4,fold2,jazz
95,5,fold2,jazz
95,6,fold2,jazz
95,7,fold2,jazz
95,8,fold2,jazz
95,9,fold2,jazz
95,10,fold2,jazz
95,11,fold2,jazz
95,12,fold2,jazz
95,13,fold2,jazz
95,14,fold2,jazz
95,15,fold2,jazz
95,16,fold2,jazz
95,17,fold2,jazz
95,18,fold2,jazz
95,19,fold2,jazz
95,20,fold2,jazz
95,21,fold2,jazz
96,1,fold2,jazz
96,2,fold2,jazz
96,3,fold2,jazz
96,4,fold2,jazz
96,5,fold2,jazz
96,6,fold2,jazz
96,7,fold2,jazz
96,8,fold2,jazz
96,9,fold2,jazz
96,10,fold2,jazz
96,11,fold2,jazz
96,12,fold2,jazz
96,13,fold2,jazz
96,14,fold2,jazz
96,15,fold2,jazz
96,16,fold2,jazz
96,17,fold2,jazz
96,18,fold2,jazz
96,19,fold2,jazz
96,20,fold2,jazz
96,21,fold2,jazz
97,1,fold2,jazz
97,2,fold2,jazz
97,3,fold2,jazz
97,4,fold2,jazz
97,5,fold2,jazz
97,6,fold2,jazz
97,7,fold2,jazz
97,8,fold2,jazz
97,9,fold2,jazz
97,10,fold2,jazz
97,11,fold2,jazz
97,12,fold2,jazz
97,13,fold2,jazz
97,14,fold2,jazz
97,15,fold2,jazz
97,16,fold2,jazz
97,17,fold2,jazz
97,18,fold2,jazz
97,19,fold2,jazz
97,20,fold2,jazz
97,21,fold2,jazz
98,1,fold2,jazz
98,2,fold2,jazz
98,3,fold2,jazz
98,4,fold2,jazz
98,5,fold2,jazz
98,6,fold2,jazz
98,7,fold2,jazz
98,8,fold2,jazz
98,9,fold2,jazz
98,10,fold2,jazz
98,11,fold2,jazz
98,12,fold2,jazz
98,13,fold2,jazz
98,14,fold2,jazz
98,15,fold2,jazz
98,16,fold2,jazz
98,17,fold2,jazz
98,18,fold2,jazz
98,19,fold2,jazz
98,20,fold2,jazz
98,21,fold2,jazz
99,1,fold2,jazz
99,2,fold2,jazz
99,3,fold2,jazz
99,4,fold2,jazz
99,5,fold2,jazz
99,6,fold2,jazz
99,7,fold2,jazz
99,8,fold2,jazz
99,9,fold2,jazz
99,10,fold2,jazz
99,11,fold2,jazz
99,12,fold2,jazz
99,13,fold2,jazz
99,14,fold2,jazz
99,15,fold2,jazz
99,16,fold2,jazz
99,17,fold2,jazz
99,18,fold2,jazz
99,19,fold2,jazz
99,20,fold2,jazz
99,21,fold2,jazz
100,1,fold2,disco
100,2,fold2,disco
100,3,fold2,disco
100,4,fold2,disco
100,5,fold2,disco
100,6,fold2,disco
100,7,fold2,disco
100,8,fold2,disco
100,9,fold2,disco
100,10,fold2,disco
100,11,fold2,disco
100,12,fold2,disco
100,13,fold2,disco
100,14,fold2,disco
100,15,fold2,disco
100,16,fold2,disco
100,17,fold2,disco
100,18,fold2,disco
100,19,fold2,disco
100,20,fold2,disco
100,21,fold2,disco
101,1,fold2,disco
101,2,fold2,disco
101,3,fold2,disco
101,4,fold2,disco
101,5,fold2,disco
101,6,fold2,disco
101,7,fold2,disco
101,8,fold2,disco
101,9,fold2,disco
101,10,fold2,disco
101,11,fold2,disco
101,12,fold2,disco
101,13,fold2,disco
101,14,fold2,disco
101,15,fold2,disco
101,16,fold2,disco
101,17,fold2,disco
101,18,fold2,disco
101,19,fold2,disco
101,20,fold2,disco
101,21,fold2,disco
102,1,fold2,disco
102,2,fold2,disco
102,3,fold2,disco
102,4,fold2,disco
102,5,fold2,disco
102,6,fold2,disco
102,7,fold2,disco
102,8,fold2,disco
102,9,fold2,disco
102,10,fold2,disco
102,11,fold2,disco
102,12,fold2,disco
102,13,fold2,disco
102,14,fold2,disco
102,15,fold2,disco
102,16,fold2,disco
102,17,fold2,disco
102,18,fold2,disco
102,19,fold2,disco
102,20,fold2,disco
102,21,fold2,disco
103,1,fold2,disco
103,2,fold2,disco
103,3,fold2,disco
103,4,fold2,disco
103,5,fold2,disco
103,6,fold2,disco
103,7,fold2,disco
103,8,fold2,disco
103,9,fold2,disco
103,10,fold2,disco
103,11,fold2,disco
103,12,fold2,disco
103,13,fold2,disco
103,14,fold2,disco
103,15,fold2,disco
103,16,fold2,disco
103,17,fold2,disco
103,18,fold2,disco
103,19,fold2,disco
103,20,fold2,disco
103,21,fold2,disco
104,1,fold2,disco
104,2,fold2,disco
104,3,fold2,disco
104,4,fold2,disco
104,5,fold2,disco
104,6,fold2,disco
104,7,fold2,disco
104,8,fold2,disco
104,9,fold2,disco
104,10,fold2,disco
104,11,fold2,disco
104,12,fold2,disco
104,13,fold2,disco
104,14,fold2,disco
104,15,fold2,disco
104,16,fold2,disco
104,17,fold2,disco
104,18,fold2,disco
104,19,fold2,disco
104,20,fold2,disco
104,21,fold2,disco
105,1,fold2,disco
105,2,fold2,disco
105,3,fold2,disco
105,4,fold2,disco
105,5,fold2,disco
105,6,fold2,disco
105,7,fold2,disco
105,8,fold2,disco
105,9,fold2,disco
105,10,fold2,disco
105,11,fold2,disco
105,12,fold2,disco
105,13,fold2,disco
105,14,fold2,disco
105,15,fold2,disco
105,16,fold2,disco
105,17,fold2,disco
105,18,fold2,disco
105,19,fold2,disco
105,20,fold2,disco
105,21,fold2,disco
106,1,fold2,disco
106,2,fold2,disco
106,3,fold2,disco
106,4,fold2,disco
106,5,fold2,disco
106,6,fold2,disco
106,7,fold2,disco
106,8,fold2,disco
106,9,fold2,disco
106,10,fold2,disco
106,11,fold2,disco
106,12,fold2,disco
106,13,fold2,disco
106,14,fold2,disco
106,15,fold2,disco
106,16,fold2,disco
106,17,fold2,disco
106,18,fold2,disco
106,19,fold2,disco
106,20,fold2,disco
106,21,fold2,disco
107,1,fold2,disco
107,2,fold2,disco
107,3,fold2,disco
107,4,fold2,disco
107,5,fold2,disco
107,6,fold2,disco
107,7,fold2,disco
107,8,fold2,disco
107,9,fold2,disco
107,10,fold2,disco
107,11,fold2,disco
107,12,fold2,disco
107,13,fold2,disco
107,14,fold2,disco
107,15,fold2,disco
107,16,fold2,disco
107,17,fold2,disco
107,18,fold2,disco
107,19,fold2,disco
107,20,fold2,disco
107,21,fold2,disco
108,1,fold2,disco
108,2,fold2,disco
108,3,fold2,disco
108,4,fold2,disco
108,5,fold2,disco
108,6,fold2,disco
108,7,fold2,disco
108,8,fold2,disco
108,9,fold2,disco
108,10,fold2,disco
108,11,fold2,disco
108,12,fold2,disco
108,13,fold2,disco
108,14,fold2,disco
108,15,fold2,disco
108,16,fold2,disco
108,17,fold2,disco
108,18,fold2,disco
108,19,fold2,disco
108,20,fold2,disco
108,21,fold2,disco
109,1,fold2,disco
109,2,fold2,disco
109,3,fold2,disco
109,4,fold2,disco
109,5,fold2,disco
109,6,fold2,disco
109,7,fold2,disco
109,8,fold2,disco
109,9,fold2,disco
109,10,fold2,disco
109,11,fold2,disco
109,12,fold2,disco
109,13,fold2,disco
109,14,fold2,disco
109,15,fold2,disco
109,16,fold2,disco
109,17,fold2,disco
109,18,fold2,disco
109,19,fold2,disco
109,20,fold2,disco
109,21,fold2,disco
110,1,fold2,disco
110,2,fold2,disco
110,3,fold2,disco
110,4,fold2,disco
110,5,fold2,disco
110,6,fold2,disco
110,7,fold2,disco
110,8,fold2,disco
110,9,fold2,disco
110,10,fold2,disco
110,11,fold2,disco
110,12,fold2,disco
110,13,fold2,disco
110,14,fold2,disco
110,15,fold2,disco
110,16,fold2,disco
110,17,fold2,disco
110,18,fold2,disco
110,19,fold2,disco
110,20,fold2,disco
110,21,fold2,disco
111,1,fold2,disco
111,2,fold2,disco
111,3,fold2,disco
111,4,fold2,disco
111,5,fold2,disco
111,6,fold2,disco
111,7,fold2,disco
111,8,fold2,disco
111,9,fold2,disco
111,10,fold2,disco
111,11,fold2,disco
111,12,fold2,disco
111,13,fold2,disco
111,14,fold2,disco
111,15,fold2,disco
111,16,fold2,disco
111,17,fold2,disco
111,18,fold2,disco
111,19,fold2,disco
111,20,fold2,disco
111,21,fold2,disco
112,1,fold2,disco
112,2,fold2,disco
112,3,fold2,disco
112,4,fold2,disco
112,5,fold2,disco
112,6,fold2,disco
112,7,fold2,disco
112,8,fold2,disco
112,9,fold2,disco
112,10,fold2,disco
112,11,fold2,disco
112,12,fold2,disco
112,13,fold2,disco
112,14,fold2,disco
112,15,fold2,disco
112,16,fold2,disco
112,17,fold2,disco
112,18,fold2,disco
112,19,fold2,disco
112,20,fold2,disco
112,21,fold2,disco
113,1,fold2,disco
113,2,fold2,disco
113,3,fold2,disco
113,4,fold2,disco
113,5,fold2,disco
113,6,fold2,disco
113,7,fold2,disco
113,8,fold2,disco
113,9,fold2,disco
113,10,fold2,disco
113,11,fold2,disco
113,12,fold2,disco
113,13,fold2,disco
113,14,fold2,disco
113,15,fold2,disco
113,16,fold2,disco
113,17,fold2,disco
113,18,fold2,disco
113,19,fold2,disco
113,20,fold2,disco
113,21,fold2,disco
114,1,fold2,disco
114,2,fold2,disco
114,3,fold2,disco
114,4,fold2,disco
114,5,fold2,disco
114,6,fold2,disco
114,7,fold2,disco
114,8,fold2,disco
114,9,fold2,disco
114,10,fold2,disco
114,11,fold2,disco
114,12,fold2,disco
114,13,fold2,disco
114,14,fold2,disco
114,15,fold2,disco
114,16,fold2,disco
114,17,fold2,disco
114,18,fold2,disco
114,19,fold2,disco
114,20,fold2,disco
114,21,fold2,disco
115,1,fold2,disco
115,2,fold2,disco
115,3,fold2,disco
115,4,fold2,disco
115,5,fold2,disco
115,6,fold2,disco
115,7,fold2,disco
115,8,fold2,disco
115,9,fold2,disco
115,10,fold2,disco
115,11,fold2,disco
115,12,fold2,disco
115,13,fold2,disco
115,14,fold2,disco
115,15,fold2,disco
115,16,fold2,disco
115,17,fold2,disco
115,18,fold2,disco
115,19,fold2,disco
115,20,fold2,disco
